Total Rainfall Mm,Mean Air Temperature in Celsius,Mean Vapour Pressure Hpa,Mean Wind Speed M/Sec,Days Of Wind Gust >= 24 Knots in Day,Standard Deviation Of Daily Mean Temperature in Celsius,Year,Month,Selected business demand (GWh),Est. Total consumption (GWh),Date
0.05597313899805412,0.8480300187617261,0.6615720524017467,0.5747126436781609,0.27941176470588236,0.1688311688311689,0.8571428571428612,0.0,0.5455058145303207,0.24703156501068224,2022-01-01
0.6795757182647182,0.8968105065666042,0.8362445414847163,0.5517241379310345,0.23529411764705882,0.6623376623376621,0.8571428571428612,0.09090909090909091,0.39771178519396577,0.13723106550717667,2022-02-01
0.7418444045938419,0.7016885553470918,0.5895196506550219,0.6321839080459772,0.4411764705882353,0.012987012987012991,0.8571428571428612,0.1818181818181818,0.6415199761883625,0.2416995155417807,2022-03-01
0.14731580754702583,0.5309568480300187,0.5000000000000001,0.3448275862068966,0.2647058823529412,0.5974025974025973,0.8571428571428612,0.2727272727272727,0.5479026438228123,0.28829175819215846,2022-04-01
0.4797207066274943,0.33771106941838647,0.34497816593886454,0.3333333333333335,0.338235294117647,0.5584415584415582,0.8571428571428612,0.36363636363636365,0.5699231865819334,0.5618030271116059,2022-05-01
0.5575565645388987,0.24202626641651026,0.2139737991266375,0.6206896551724137,0.6470588235294117,0.7142857142857143,0.8571428571428612,0.4545454545454545,0.36933625060704034,0.779231486775193,2022-06-01
0.7134572093555649,0.21951219512195108,0.19432314410480334,0.7126436781609196,0.75,0.5324675324675324,0.8571428571428612,0.5454545454545454,0.4907286047738155,0.9159209219751452,2022-07-01
0.27276889618070127,0.24390243902439024,0.16157205240174677,0.5977011494252875,0.5882352941176471,0.935064935064935,0.8571428571428612,0.6363636363636364,0.6164185417460823,0.812975054915295,2022-08-01
0.7974741501011102,0.2826766729205754,0.2532751091703057,0.5210727969348659,0.5294117647058824,0.5541125541125541,0.8571428571428612,0.7272727272727273,0.5725184461862216,0.6220443535040472,2022-09-01
0.3768171238887405,0.4033771106941838,0.28820960698689946,0.6206896551724137,0.5588235294117647,0.792207792207792,0.8571428571428612,0.8181818181818182,0.5736202566017241,0.45936869978635686,2022-10-01
0.6154755999847381,0.6604127579737337,0.5480349344978165,0.8390804597701147,0.7794117647058824,0.1428571428571429,0.8571428571428612,0.9090909090909091,0.4335232346229565,0.22951283362922403,2022-11-01
0.4907092983326338,0.7504690431519699,0.7052401746724891,0.5517241379310345,0.38235294117647056,0.3116883116883117,0.8571428571428612,0.9999999999999999,0.4552670193156241,0.264748894171456,2022-12-01
0.982105383646839,0.8161350844277674,0.7947598253275109,0.8620689655172415,0.6176470588235294,0.0,0.9285714285714448,0.0,0.43947614397685686,0.2740829897992958,2023-01-01
0.9745125720172458,0.8280175109443401,0.8034934497816594,0.7203065134099618,0.39215686274509803,0.2770562770562771,0.9285714285714448,0.09090909090909091,0.14274450008616046,0.12317876809195671,2023-02-01
0.1952382769277729,0.6404002501563476,0.5123726346433769,0.3831417624521072,0.3725490196078431,0.5194805194805193,0.9285714285714448,0.1818181818181818,0.3930434510164329,0.24788011915866748,2023-03-01
0.2319050707772139,0.5834896810506566,0.5545851528384279,0.5172413793103448,0.4411764705882353,0.5584415584415584,0.9285714285714448,0.2727272727272727,0.3511746552273334,0.3208979026870882,2023-04-01
0.6796901827616468,0.4390243902439025,0.4585152838427947,0.7011494252873562,0.6029411764705882,1.0,0.9285714285714448,0.36363636363636365,0.4739769089779273,0.6028826768573405,2023-05-01
1.0,0.23014383989993747,0.20669577874818046,0.5823754789272031,0.4901960784313726,0.3116883116883117,0.9285714285714448,0.4545454545454545,0.21183480154357892,0.8360304516594952,2023-06-01
0.2784921210271281,0.13883677298311436,0.08951965065502177,0.7931034482758621,0.8235294117647058,0.2597402597402597,0.9285714285714448,0.5454545454545454,0.2573118958971923,0.9694881593596727,2023-07-01
0.13022244267236446,0.06504065040650397,0.020378457059679667,0.3984674329501918,0.4901960784313726,0.19047619047619047,0.9285714285714448,0.6363636363636364,0.4637368605191565,0.9917130562994614,2023-08-01
0.9101072150787897,0.33771106941838647,0.35807860262008717,0.8275862068965514,0.7647058823529411,0.36363636363636365,0.9285714285714448,0.7272727272727273,0.2914053565740484,0.5388439201998012,2023-09-01
0.25094433209966044,0.45278298936835515,0.28238719068413387,0.9501915708812259,0.8235294117647058,0.7445887445887446,0.9285714285714448,0.8181818181818182,0.45508947640506947,0.41847561159088853,2023-10-01
0.5491625014308061,0.5703564727954972,0.4454148471615721,0.7662835249042144,0.607843137254902,0.4675324675324676,0.9285714285714448,0.9090909090909091,0.31546764280455153,0.2643817891854481,2023-11-01
0.29199893166469537,0.8105065666041275,0.6812227074235807,0.6896551724137931,0.47058823529411764,0.8311688311688311,0.9285714285714448,0.9999999999999999,0.40233834456901474,0.28737098666987637,2023-12-01
0.3504902895951772,0.9099437148217636,0.7925764192139738,0.5977011494252875,0.4411764705882353,0.46753246753246736,1.0,0.0,0.4008031205777456,0.30121866819125565,2024-01-01
0.12705559159067498,0.8236397748592869,0.6986899563318779,0.5172413793103448,0.338235294117647,0.3116883116883117,1.0,0.09090909090909091,0.3533521668067865,0.1792074143170943,2024-02-01
0.2169102216795757,0.5947467166979362,0.4301310043668122,0.6436781609195401,0.7058823529411764,0.6363636363636364,1.0,0.1818181818181818,0.47866613055670126,0.291409141515963,2024-03-01
0.1672326300125911,0.4878048780487806,0.4279475982532751,0.35632183908045967,0.38235294117647056,0.6883116883116883,1.0,0.2727272727272727,0.5344041607703274,0.35480997803388203,2024-04-01
0.38723339310923727,0.19887429643527188,0.17030567685589515,0.3448275862068966,0.4117647058823529,0.1298701298701299,1.0,0.36363636363636365,0.6440525735889253,0.7445490927692353,2024-05-01
0.47239497882406806,0.18011257035647266,0.22707423580786013,0.29885057471264354,0.38235294117647056,0.38961038961038963,1.0,0.4545454545454545,0.3366579113643129,0.7671591490386063,2024-06-01
